date-time,Spy
20100409T0938,118.98
20100409T0939,119.01
20100409T0940,119.04
20100409T0941,119.07
20100409T0942,119.05
20100409T0943,119
20100409T0944,119.04
20100409T0945,118.96
20100409T0946,118.98
20100409T0947,118.96
20100409T0948,118.91
20100409T0949,118.87
20100409T0950,118.85
20100409T0951,118.87
20100409T0952,118.89
20100409T0953,118.95
20100409T0954,118.915
20100409T0955,118.9
20100409T0956,118.931
20100409T0957,119
20100409T0958,119.09
20100409T0959,119.1299
20100409T1000,119.135
20100409T1001,119.2
20100409T1002,119.28
20100409T1003,119.2483
20100409T1004,119.23
20100409T1005,119.205
20100409T1006,119.24
20100409T1007,119.23
20100409T1008,119.23
20100409T1009,119.21
20100409T1010,119.18
20100409T1011,119.18
20100409T1012,119.18
20100409T1013,119.14
20100409T1014,119.14
20100409T1015,119.1
20100409T1016,119.11
20100409T1017,119.12
20100409T1018,119.1701
20100409T1019,119.19
20100409T1020,119.15
20100409T1021,119.145
20100409T1022,119.165
20100409T1023,119.18
20100409T1024,119.15
20100409T1025,119.15
20100409T1026,119.13
20100409T1027,119.14
20100409T1028,119.06
20100409T1029,118.81
20100409T1030,118.93
20100409T1031,118.96
20100409T1032,119.01
20100409T1033,118.98
20100409T1034,118.8799
20100409T1035,118.89
20100409T1036,118.8899
20100409T1037,118.918
20100409T1038,118.99
20100409T1039,118.97
20100409T1040,119.05
20100409T1041,119.0701
20100409T1042,119.091
20100409T1043,119.07
20100409T1044,119.09
20100409T1045,119.09
20100409T1046,119.17
20100409T1047,119.16
20100409T1048,119.139
20100409T1049,119.128
20100409T1050,119.1
20100409T1051,119.11
20100409T1052,119.119
20100409T1053,119.1401
20100409T1054,119.12
20100409T1055,119.12
20100409T1056,119.09
20100409T1057,119.04
20100409T1058,119.011
20100409T1059,118.97
20100409T1100,118.99
20100409T1101,119.03
20100409T1102,119.04
20100409T1103,119.07
20100409T1104,119.08
20100409T1105,119.04
20100409T1106,119.03
20100409T1107,118.9899
20100409T1108,118.99
20100409T1109,119.01
20100409T1110,119.06
20100409T1111,119.06
20100409T1112,119.05
20100409T1113,119.08
20100409T1114,119.1
20100409T1115,119.12
20100409T1116,119.15
20100409T1117,119.15
20100409T1118,119.15
20100409T1119,119.15
20100409T1120,119.11
20100409T1121,119.131
20100409T1122,119.15
20100409T1123,119.15
20100409T1124,119.1784
20100409T1125,119.19
20100409T1126,119.24
20100409T1127,119.2301
20100409T1128,119.24
20100409T1129,119.25
20100409T1130,119.27
20100409T1131,119.2798
20100409T1132,119.32
20100409T1133,119.28
20100409T1134,119.25
20100409T1135,119.23
20100409T1136,119.19
20100409T1137,119.23
20100409T1138,119.24
20100409T1139,119.25
20100409T1140,119.3
20100409T1141,119.305
20100409T1142,119.29
20100409T1143,119.33
20100409T1144,119.35
20100409T1145,119.32
20100409T1146,119.32
20100409T1147,119.32
20100409T1148,119.29
20100409T1149,119.281
20100409T1150,119.26
20100409T1151,119.29
20100409T1152,119.29
20100409T1153,119.3
20100409T1154,119.34
20100409T1155,119.34
20100409T1156,119.33
20100409T1157,119.29
20100409T1158,119.25
20100409T1159,119.23
20100409T1200,119.26
20100409T1201,119.26
20100409T1202,119.251
20100409T1203,119.27
20100409T1204,119.26
20100409T1205,119.26
20100409T1206,119.26
20100409T1207,119.26
20100409T1208,119.26
20100409T1209,119.26
20100409T1210,119.265
20100409T1211,119.27
20100409T1212,119.26
20100409T1213,119.24
20100409T1214,119.25
20100409T1215,119.27
20100409T1216,119.27
20100409T1217,119.27
20100409T1218,119.28
20100409T1219,119.27
20100409T1220,119.28
20100409T1221,119.2716
20100409T1222,119.2983
20100409T1223,119.31
20100409T1224,119.3201
20100409T1225,119.33
20100409T1226,119.33
20100409T1227,119.29
20100409T1228,119.28
20100409T1229,119.29
20100409T1230,119.3
20100409T1231,119.3
20100409T1232,119.3
20100409T1233,119.3
20100409T1234,119.27
20100409T1235,119.25
20100409T1236,119.25
20100409T1237,119.26
20100409T1238,119.27
20100409T1239,119.2699
20100409T1240,119.23
20100409T1241,119.24
20100409T1242,119.24
20100409T1243,119.25
20100409T1244,119.25
20100409T1245,119.25
20100409T1246,119.24
20100409T1247,119.25
20100409T1248,119.22
20100409T1249,119.21
20100409T1250,119.2
20100409T1251,119.19
20100409T1252,119.16
20100409T1253,119.16
20100409T1254,119.16
20100409T1255,119.17
20100409T1256,119.2
20100409T1257,119.2
20100409T1258,119.185
20100409T1259,119.2
20100409T1300,119.18
20100409T1301,119.18
20100409T1302,119.1799
20100409T1303,119.171
20100409T1304,119.16
20100409T1305,119.09
20100409T1306,119.1
20100409T1307,119.12
20100409T1308,119.06
20100409T1309,119.04
20100409T1310,119.04
20100409T1311,119.03
20100409T1312,119.02
20100409T1313,119.04
20100409T1314,119.06
20100409T1315,119.1
20100409T1316,119.09
20100409T1317,119.12
20100409T1318,119.08
20100409T1319,119.09
20100409T1320,119.14
20100409T1321,119.17
20100409T1322,119.13
20100409T1323,119.13
20100409T1324,119.15
20100409T1325,119.15
20100409T1326,119.18
20100409T1327,119.2
20100409T1328,119.19
20100409T1329,119.18
20100409T1330,119.2
20100409T1331,119.19
20100409T1332,119.19
20100409T1333,119.16
20100409T1334,119.18
20100409T1335,119.21
20100409T1336,119.2083
20100409T1337,119.18
20100409T1338,119.19
20100409T1339,119.2
20100409T1340,119.2
20100409T1341,119.2
20100409T1342,119.2001
20100409T1343,119.23
20100409T1344,119.2295
20100409T1345,119.25
20100409T1346,119.22
20100409T1347,119.22
20100409T1348,119.22
20100409T1349,119.21
20100409T1350,119.19
20100409T1351,119.18
20100409T1352,119.19
20100409T1353,119.2
20100409T1354,119.18
20100409T1355,119.17
20100409T1356,119.15
20100409T1357,119.12
20100409T1358,119.07
20100409T1359,119.06
20100409T1400,119.055
20100409T1401,119.01
20100409T1402,119.04
20100409T1403,119.02
20100409T1404,119.0299
20100409T1405,119.0499
20100409T1406,119.055
20100409T1407,119.09
20100409T1408,119.11
20100409T1409,119.13
20100409T1410,119.14
20100409T1411,119.14
20100409T1412,119.18
20100409T1413,119.2
20100409T1414,119.1902
20100409T1415,119.18
20100409T1416,119.15
20100409T1417,119.17
20100409T1418,119.21
20100409T1419,119.21
20100409T1420,119.19
20100409T1421,119.195
20100409T1422,119.2
20100409T1423,119.19
20100409T1424,119.18
20100409T1425,119.19
20100409T1426,119.2401
20100409T1427,119.209
20100409T1428,119.21
20100409T1429,119.24
20100409T1430,119.2
20100409T1431,119.16
20100409T1432,119.16
20100409T1433,119.16
20100409T1434,119.14
20100409T1435,119.17
20100409T1436,119.2
20100409T1437,119.16
20100409T1438,119.2
20100409T1439,119.19
20100409T1440,119.21
20100409T1441,119.23
20100409T1442,119.21
20100409T1443,119.21
20100409T1444,119.2025
20100409T1445,119.2
20100409T1446,119.21
20100409T1447,119.27
20100409T1448,119.23
20100409T1449,119.26
20100409T1450,119.25
20100409T1451,119.25
20100409T1452,119.25
20100409T1453,119.245
20100409T1454,119.23
20100409T1455,119.24
20100409T1456,119.2696
20100409T1457,119.22
20100409T1458,119.19
20100409T1459,119.1817
20100409T1500,119.22
20100409T1501,119.22
20100409T1502,119.2482
20100409T1503,119.26
20100409T1504,119.245
20100409T1505,119.24
20100409T1506,119.235
20100409T1507,119.19
20100409T1508,119.15
20100409T1509,119.17
20100409T1510,119.17
20100409T1511,119.17
20100409T1512,119.13
20100409T1513,119.16
20100409T1514,119.18
20100409T1515,119.19
20100409T1516,119.2
20100409T1517,119.22
20100409T1518,119.21
20100409T1519,119.22
20100409T1520,119.22
20100409T1521,119.22
20100409T1522,119.22
20100409T1523,119.17
20100409T1524,119.19
20100409T1525,119.22
20100409T1526,119.225
20100409T1527,119.25
20100409T1528,119.245
20100409T1529,119.29
20100409T1530,119.33
20100409T1531,119.32
20100409T1532,119.33
20100409T1533,119.34
20100409T1534,119.31
20100409T1535,119.35
20100409T1536,119.35
20100409T1537,119.345
20100409T1538,119.35
20100409T1539,119.37
20100409T1540,119.34
20100409T1541,119.34
20100409T1542,119.351
20100409T1543,119.36
20100409T1544,119.3
20100409T1545,119.31
20100409T1546,119.4101
20100409T1547,119.4
20100409T1548,119.3905
20100409T1549,119.42
20100409T1550,119.41
20100409T1551,119.435
20100409T1552,119.47
20100409T1553,119.51
20100409T1554,119.53
20100409T1555,119.56
20100409T1556,119.54
20100409T1557,119.5
20100409T1558,119.53
20100409T1559,119.535
20100409T1600,119.54
20100412T0931,119.72
20100412T0932,119.77
20100412T0933,119.69
20100412T0934,119.7
20100412T0935,119.73
20100412T0936,119.77
20100412T0937,119.7501
20100412T0938,119.7895
20100412T0939,119.79
20100412T0940,119.82
20100412T0941,119.87
20100412T0942,119.899
20100412T0943,119.89
20100412T0944,119.89
20100412T0945,119.92
20100412T0946,119.93
20100412T0947,119.89
20100412T0948,119.86
20100412T0949,119.85
20100412T0950,119.84
20100412T0951,119.89
20100412T0952,119.865
20100412T0953,119.7817
20100412T0954,119.76
20100412T0955,119.69
20100412T0956,119.69
20100412T0957,119.6519
20100412T0958,119.66
20100412T0959,119.63
20100412T1000,119.59
20100412T1001,119.649
20100412T1002,119.66
20100412T1003,119.68
20100412T1004,119.71
20100412T1005,119.778
20100412T1006,119.78
20100412T1007,119.8
20100412T1008,119.811
20100412T1009,119.73
20100412T1010,119.76
20100412T1011,119.81
20100412T1012,119.78
20100412T1013,119.77
20100412T1014,119.79
20100412T1015,119.8095
20100412T1016,119.77
20100412T1017,119.76
20100412T1018,119.6983
20100412T1019,119.67
20100412T1020,119.66
20100412T1021,119.735
20100412T1022,119.76
20100412T1023,119.7101
20100412T1024,119.79
20100412T1025,119.79
20100412T1026,119.76
20100412T1027,119.82
20100412T1028,119.815
20100412T1029,119.85
20100412T1030,119.85
20100412T1031,119.82
20100412T1032,119.85
20100412T1033,119.81
20100412T1034,119.82
20100412T1035,119.849
20100412T1036,119.82
20100412T1037,119.77
20100412T1038,119.73
20100412T1039,119.7
20100412T1040,119.71
20100412T1041,119.8
20100412T1042,119.82
20100412T1043,119.81
20100412T1044,119.82
20100412T1045,119.81
20100412T1046,119.85
20100412T1047,119.84
20100412T1048,119.8507
20100412T1049,119.81
20100412T1050,119.84
20100412T1051,119.85
20100412T1052,119.84
20100412T1053,119.84
20100412T1054,119.84
20100412T1055,119.83
20100412T1056,119.84
20100412T1057,119.86
20100412T1058,119.862
20100412T1059,119.86
20100412T1100,119.87
20100412T1101,119.87
20100412T1102,119.8643
20100412T1103,119.87
20100412T1104,119.865
20100412T1105,119.86
20100412T1106,119.89
20100412T1107,119.88
20100412T1108,119.92
20100412T1109,119.9099
20100412T1110,119.89
20100412T1111,119.9
20100412T1112,119.86
20100412T1113,119.86
20100412T1114,119.86
20100412T1115,119.89
20100412T1116,119.87
20100412T1117,119.86
20100412T1118,119.79
20100412T1119,119.76
20100412T1120,119.75
20100412T1121,119.74
20100412T1122,119.76
20100412T1123,119.76
20100412T1124,119.7683
20100412T1125,119.76
20100412T1126,119.76
20100412T1127,119.7662
20100412T1128,119.7775
20100412T1129,119.77
20100412T1130,119.72
20100412T1131,119.6899
20100412T1132,119.69
20100412T1133,119.7
20100412T1134,119.75
20100412T1135,119.75
20100412T1136,119.84
20100412T1137,119.78
20100412T1138,119.79
20100412T1139,119.84
20100412T1140,119.83
20100412T1141,119.8483
20100412T1142,119.84
20100412T1143,119.84
20100412T1144,119.85
20100412T1145,119.86
20100412T1146,119.85
20100412T1147,119.85
20100412T1148,119.85
20100412T1149,119.79
20100412T1150,119.8
20100412T1151,119.8
20100412T1152,119.81
20100412T1153,119.87
20100412T1154,119.85
20100412T1155,119.82
20100412T1156,119.78
20100412T1157,119.7801
20100412T1158,119.8
20100412T1159,119.83
20100412T1200,119.82
20100412T1201,119.85
20100412T1202,119.85
20100412T1203,119.85
20100412T1204,119.86
20100412T1205,119.85
20100412T1206,119.8501
20100412T1207,119.84
20100412T1208,119.84
20100412T1209,119.79
20100412T1210,119.81
20100412T1211,119.81
20100412T1212,119.81
20100412T1213,119.85
20100412T1214,119.86
20100412T1215,119.84
20100412T1216,119.84
20100412T1217,119.8401
20100412T1218,119.81
20100412T1219,119.82
20100412T1220,119.82
20100412T1221,119.82
20100412T1222,119.82
20100412T1223,119.82
20100412T1224,119.82
20100412T1225,119.791
20100412T1226,119.81
20100412T1227,119.81
20100412T1228,119.82
20100412T1229,119.83
20100412T1230,119.82
20100412T1231,119.83
20100412T1232,119.81
20100412T1233,119.815
20100412T1234,119.8001
20100412T1235,119.81
20100412T1236,119.79
20100412T1237,119.79
20100412T1238,119.8
20100412T1239,119.8
20100412T1240,119.81
20100412T1241,119.8
20100412T1242,119.81
20100412T1243,119.82
20100412T1244,119.83
20100412T1245,119.8484
20100412T1246,119.85
20100412T1247,119.85
20100412T1248,119.84
20100412T1249,119.84
20100412T1250,119.79
20100412T1251,119.78
20100412T1252,119.77
20100412T1253,119.8317
20100412T1254,119.84
20100412T1255,119.89
20100412T1256,119.86
20100412T1257,119.87
20100412T1258,119.9
20100412T1259,119.89
20100412T1300,119.9
20100412T1301,119.94
20100412T1302,119.9301
20100412T1303,119.98
20100412T1304,120
20100412T1305,119.99
20100412T1306,120.03
20100412T1307,119.98
20100412T1308,119.98
20100412T1309,119.99
20100412T1310,119.97
20100412T1311,119.96
20100412T1312,119.99
20100412T1313,119.995
20100412T1314,120
20100412T1315,120.01
20100412T1316,119.99
20100412T1317,119.98
20100412T1318,119.98
20100412T1319,119.98
20100412T1320,120.04
20100412T1321,120
20100412T1322,119.98
20100412T1323,119.99
20100412T1324,119.98
20100412T1325,119.96
20100412T1326,119.9884
20100412T1327,120
20100412T1328,119.99
20100412T1329,119.96
20100412T1330,119.94
20100412T1331,119.93
20100412T1332,119.9499
20100412T1333,119.99
20100412T1334,119.98
20100412T1335,119.96
20100412T1336,119.96
20100412T1337,119.95
20100412T1338,119.96
20100412T1339,119.969
20100412T1340,119.99
20100412T1341,119.96
20100412T1342,119.98
20100412T1343,119.97
20100412T1344,119.9625
20100412T1345,119.92
20100412T1346,119.94
20100412T1347,119.93
20100412T1348,119.94
20100412T1349,119.921
20100412T1350,119.94
20100412T1351,119.95
20100412T1352,119.93
20100412T1353,119.99
20100412T1354,119.92
20100412T1355,119.89
20100412T1356,119.89
20100412T1357,119.841
20100412T1358,119.85
20100412T1359,119.82
20100412T1400,119.81
20100412T1401,119.81
20100412T1402,119.8399
20100412T1403,119.85
20100412T1404,119.88
20100412T1405,119.78
20100412T1406,119.84
20100412T1407,119.87
20100412T1408,119.86
20100412T1409,119.838
20100412T1410,119.82
20100412T1411,119.8301
20100412T1412,119.86
20100412T1413,119.86
20100412T1414,119.85
20100412T1415,119.835
20100412T1416,119.84
20100412T1417,119.86
20100412T1418,119.87
20100412T1419,119.87
20100412T1420,119.83
20100412T1421,119.81
20100412T1422,119.83
20100412T1423,119.83
20100412T1424,119.83
20100412T1425,119.87
20100412T1426,119.88
20100412T1427,119.88
20100412T1428,119.89
20100412T1429,119.9
20100412T1430,119.9
20100412T1431,119.88
20100412T1432,119.88
20100412T1433,119.88
20100412T1434,119.94
20100412T1435,119.88
20100412T1436,119.901
20100412T1437,119.9
20100412T1438,119.89
20100412T1439,119.88
20100412T1440,119.89
20100412T1441,119.84
20100412T1442,119.8
20100412T1443,119.84
20100412T1444,119.85
20100412T1445,119.87
20100412T1446,119.8999
20100412T1447,119.86
20100412T1448,119.87
20100412T1449,119.88
20100412T1450,119.9
20100412T1451,119.89
20100412T1452,119.93
20100412T1453,119.91
20100412T1454,119.9082
20100412T1455,119.92
20100412T1456,119.9
20100412T1457,119.91
20100412T1458,119.94
20100412T1459,119.95
20100412T1500,119.929
20100412T1501,119.92
20100412T1502,119.89
20100412T1503,119.92
20100412T1504,119.92
20100412T1505,119.85
20100412T1506,119.9
20100412T1507,119.95
20100412T1508,119.94
20100412T1509,119.91
20100412T1510,119.92
20100412T1511,119.89
20100412T1512,119.9101
20100412T1513,119.8917
20100412T1514,119.905
20100412T1515,119.94
20100412T1516,119.92
20100412T1517,119.84
20100412T1518,119.86
20100412T1519,119.88
20100412T1520,119.88
20100412T1521,119.86
20100412T1522,119.86
20100412T1523,119.79
20100412T1524,119.7
20100412T1525,119.69
20100412T1526,119.75
20100412T1527,119.71
20100412T1528,119.74
20100412T1529,119.755
20100412T1530,119.76
20100412T1531,119.74
20100412T1532,119.751
20100412T1533,119.73
20100412T1534,119.77
20100412T1535,119.75
20100412T1536,119.775
20100412T1537,119.78
20100412T1538,119.78
20100412T1539,119.78
20100412T1540,119.81
20100412T1541,119.78
20100412T1542,119.78
20100412T1543,119.72
20100412T1544,119.71
20100412T1545,119.71
20100412T1546,119.62
20100412T1547,119.69
20100412T1548,119.68
20100412T1549,119.66
20100412T1550,119.7188
20100412T1551,119.69
20100412T1552,119.72
20100412T1553,119.77
20100412T1554,119.77
20100412T1555,119.76
20100412T1556,119.75
20100412T1557,119.76
20100412T1558,119.77
20100412T1559,119.77
20100412T1600,119.75
20100413T0931,119.69
20100413T0932,119.6401
20100413T0933,119.58
20100413T0934,119.51
20100413T0935,119.51
20100413T0936,119.5
20100413T0937,119.45
20100413T0938,119.46
20100413T0939,119.49
20100413T0940,119.495
20100413T0941,119.4399
20100413T0942,119.54
20100413T0943,119.56
20100413T0944,119.59
20100413T0945,119.59
20100413T0946,119.54
20100413T0947,119.581
20100413T0948,119.6
20100413T0949,119.57
20100413T0950,119.62
20100413T0951,119.69
20100413T0952,119.6783
20100413T0953,119.68
20100413T0954,119.64
20100413T0955,119.6499
20100413T0956,119.63
20100413T0957,119.66
20100413T0958,119.67
20100413T0959,119.65
20100413T1000,119.55
20100413T1001,119.55
20100413T1002,119.57
20100413T1003,119.47
20100413T1004,119.48
20100413T1005,119.53
20100413T1006,119.54
20100413T1007,119.54
20100413T1008,119.49
20100413T1009,119.51
20100413T1010,119.515
20100413T1011,119.51
20100413T1012,119.53
20100413T1013,119.57
20100413T1014,119.56
20100413T1015,119.57
20100413T1016,119.61
20100413T1017,119.59
20100413T1018,119.54
20100413T1019,119.53
20100413T1020,119.46
20100413T1021,119.38
20100413T1022,119.37
20100413T1023,119.3099
20100413T1024,119.32
20100413T1025,119.29
20100413T1026,119.21
20100413T1027,119.24
20100413T1028,119.27
20100413T1029,119.24
20100413T1030,119.18
20100413T1031,119.14
20100413T1032,119.13
20100413T1033,119.12
20100413T1034,119.12
20100413T1035,119.17
20100413T1036,119.105
20100413T1037,119.03
20100413T1038,119
20100413T1039,119.045
20100413T1040,119.09
20100413T1041,119.14
20100413T1042,119.12
20100413T1043,119.13
20100413T1044,119.16
20100413T1045,119.21
20100413T1046,119.19
20100413T1047,119.21
20100413T1048,119.2
20100413T1049,119.21
20100413T1050,119.21
20100413T1051,119.22
20100413T1052,119.19
20100413T1053,119.19
20100413T1054,119.23
20100413T1055,119.28
20100413T1056,119.26
20100413T1057,119.26
20100413T1058,119.25
20100413T1059,119.2301
20100413T1100,119.22
20100413T1101,119.23
20100413T1102,119.22
20100413T1103,119.19
20100413T1104,119.21
20100413T1105,119.26
20100413T1106,119.26
20100413T1107,119.3
20100413T1108,119.28
20100413T1109,119.2896
20100413T1110,119.22
20100413T1111,119.2
20100413T1112,119.1675
20100413T1113,119.17
20100413T1114,119.1999
20100413T1115,119.2
20100413T1116,119.21
20100413T1117,119.24
20100413T1118,119.25
20100413T1119,119.29
20100413T1120,119.29
20100413T1121,119.32
20100413T1122,119.305
20100413T1123,119.34
20100413T1124,119.31
20100413T1125,119.2801
20100413T1126,119.29
20100413T1127,119.31
20100413T1128,119.31
20100413T1129,119.31
20100413T1130,119.31
20100413T1131,119.311
20100413T1132,119.33
20100413T1133,119.35
20100413T1134,119.34
20100413T1135,119.34
20100413T1136,119.32
20100413T1137,119.32
20100413T1138,119.33
20100413T1139,119.3
20100413T1140,119.29
20100413T1141,119.3
20100413T1142,119.3
20100413T1143,119.32
20100413T1144,119.34
20100413T1145,119.29
20100413T1146,119.31
20100413T1147,119.3099
20100413T1148,119.265
20100413T1149,119.25
20100413T1150,119.29
20100413T1151,119.2795
20100413T1152,119.27
20100413T1153,119.25
20100413T1154,119.2388
20100413T1155,119.2301
20100413T1156,119.27
20100413T1157,119.26
20100413T1158,119.29
20100413T1159,119.31
20100413T1200,119.31
20100413T1201,119.28
20100413T1202,119.2817
20100413T1203,119.29
20100413T1204,119.28
20100413T1205,119.29
20100413T1206,119.29
20100413T1207,119.26
20100413T1208,119.27
20100413T1209,119.26
20100413T1210,119.28
20100413T1211,119.32
20100413T1212,119.32
20100413T1213,119.33
20100413T1214,119.33
20100413T1215,119.34
20100413T1216,119.4117
20100413T1217,119.419
20100413T1218,119.43
20100413T1219,119.49
20100413T1220,119.485
20100413T1221,119.505
20100413T1222,119.5
20100413T1223,119.5
20100413T1224,119.5
20100413T1225,119.51
20100413T1226,119.55
20100413T1227,119.54
20100413T1228,119.5
20100413T1229,119.5
20100413T1230,119.54
20100413T1231,119.53
20100413T1232,119.53
20100413T1233,119.51
20100413T1234,119.5
20100413T1235,119.48
20100413T1236,119.47
20100413T1237,119.49
20100413T1238,119.48
20100413T1239,119.47
20100413T1240,119.47
20100413T1241,119.491
20100413T1242,119.5
20100413T1243,119.49
20100413T1244,119.46
20100413T1245,119.48
20100413T1246,119.47
20100413T1247,119.47
20100413T1248,119.46
20100413T1249,119.45
20100413T1250,119.45
20100413T1251,119.45
20100413T1252,119.47
20100413T1253,119.48
20100413T1254,119.48
20100413T1255,119.48
20100413T1256,119.48
20100413T1257,119.55
20100413T1258,119.5799
20100413T1259,119.6
20100413T1300,119.5799
20100413T1301,119.58
20100413T1302,119.6
20100413T1303,119.61
20100413T1304,119.5995
20100413T1305,119.5916
20100413T1306,119.605
20100413T1307,119.59
20100413T1308,119.59
20100413T1309,119.584
20100413T1310,119.6
20100413T1311,119.63
20100413T1312,119.64
20100413T1313,119.62
20100413T1314,119.62
20100413T1315,119.6
20100413T1316,119.62
20100413T1317,119.615
20100413T1318,119.58
20100413T1319,119.58
20100413T1320,119.57
20100413T1321,119.58
20100413T1322,119.59
20100413T1323,119.56
20100413T1324,119.56
20100413T1325,119.565
20100413T1326,119.575
20100413T1327,119.56
20100413T1328,119.57
20100413T1329,119.58
20100413T1330,119.57
20100413T1331,119.57
20100413T1332,119.6
20100413T1333,119.6
20100413T1334,119.62
20100413T1335,119.65
20100413T1336,119.67
20100413T1337,119.65
20100413T1338,119.65
20100413T1339,119.68
20100413T1340,119.69
20100413T1341,119.735
20100413T1342,119.72
20100413T1343,119.71
20100413T1344,119.71
20100413T1345,119.69
20100413T1346,119.72
20100413T1347,119.66
20100413T1348,119.65
20100413T1349,119.7
20100413T1350,119.711
20100413T1351,119.71
20100413T1352,119.74
20100413T1353,119.74
20100413T1354,119.765
20100413T1355,119.795
20100413T1356,119.7917
20100413T1357,119.81
20100413T1358,119.77
20100413T1359,119.77
20100413T1400,119.79
20100413T1401,119.8
20100413T1402,119.78
20100413T1403,119.78
20100413T1404,119.78
20100413T1405,119.78
20100413T1406,119.77
20100413T1407,119.75
20100413T1408,119.73
20100413T1409,119.735
20100413T1410,119.6999
20100413T1411,119.71
20100413T1412,119.69
20100413T1413,119.69
20100413T1414,119.7
20100413T1415,119.7
20100413T1416,119.7
20100413T1417,119.7
20100413T1418,119.72
20100413T1419,119.74
20100413T1420,119.75
20100413T1421,119.74
20100413T1422,119.738
20100413T1423,119.75
20100413T1424,119.76
20100413T1425,119.76
20100413T1426,119.75
20100413T1427,119.75
20100413T1428,119.75
20100413T1429,119.73
20100413T1430,119.66
20100413T1431,119.7
20100413T1432,119.7
20100413T1433,119.7
20100413T1434,119.73
20100413T1435,119.7301
20100413T1436,119.74
20100413T1437,119.7
20100413T1438,119.71
20100413T1439,119.69
20100413T1440,119.7
20100413T1441,119.73
20100413T1442,119.75
20100413T1443,119.72
20100413T1444,119.73
20100413T1445,119.69
20100413T1446,119.69
20100413T1447,119.705
20100413T1448,119.7099
20100413T1449,119.73
20100413T1450,119.72
20100413T1451,119.73
20100413T1452,119.79
20100413T1453,119.78
20100413T1454,119.79
20100413T1455,119.8
20100413T1456,119.83
20100413T1457,119.77
20100413T1458,119.7399
20100413T1459,119.71
20100413T1500,119.72
20100413T1501,119.7
20100413T1502,119.7
20100413T1503,119.7275
20100413T1504,119.725
20100413T1505,119.73
20100413T1506,119.735
20100413T1507,119.75
20100413T1508,119.751
20100413T1509,119.7499
20100413T1510,119.735
20100413T1511,119.74
20100413T1512,119.74
20100413T1513,119.75
20100413T1514,119.75
20100413T1515,119.74
20100413T1516,119.74
20100413T1517,119.76
20100413T1518,119.82
20100413T1519,119.91
20100413T1520,119.96
20100413T1521,119.96
20100413T1522,119.93
20100413T1523,119.95
20100413T1524,119.98
20100413T1525,119.97
20100413T1526,119.91
20100413T1527,119.9438
20100413T1528,119.9504
20100413T1529,119.95
20100413T1530,119.97
20100413T1531,119.975
20100413T1532,119.97
20100413T1533,119.96
20100413T1534,119.94
20100413T1535,119.94
20100413T1536,119.925
20100413T1537,119.92
20100413T1538,119.92
20100413T1539,119.92
20100413T1540,119.91
20100413T1541,119.92
20100413T1542,119.93
20100413T1543,119.92
20100413T1544,119.94
20100413T1545,119.96
20100413T1546,119.99
20100413T1547,119.96
20100413T1548,119.939
20100413T1549,119.94
20100413T1550,119.9399
20100413T1551,119.94
20100413T1552,119.94
20100413T1553,119.94
20100413T1554,119.91
20100413T1555,119.86
20100413T1556,119.83
20100413T1557,119.8325
20100413T1558,119.85
20100413T1559,119.87
20100413T1600,119.87
20100414T0931,120.28
20100414T0932,120.33
20100414T0933,120.3117
20100414T0934,120.27
20100414T0935,120.26
20100414T0936,120.321
20100414T0937,120.3
20100414T0938,120.26
20100414T0939,120.27
20100414T0940,120.31
20100414T0941,120.33
20100414T0942,120.32
20100414T0943,120.37
20100414T0944,120.39
20100414T0945,120.37
20100414T0946,120.4
20100414T0947,120.42
20100414T0948,120.47
20100414T0949,120.54
20100414T0950,120.45
20100414T0951,120.45
20100414T0952,120.42
20100414T0953,120.44
20100414T0954,120.429
20100414T0955,120.395
20100414T0956,120.4
20100414T0957,120.3701
20100414T0958,120.33
20100414T0959,120.32
20100414T1000,120.31
20100414T1001,120.35
20100414T1002,120.3
20100414T1003,120.3
20100414T1004,120.3
20100414T1005,120.35
20100414T1006,120.35
20100414T1007,120.32
20100414T1008,120.32
20100414T1009,120.34
20100414T1010,120.37
20100414T1011,120.31
20100414T1012,120.32
20100414T1013,120.26
20100414T1014,120.2
20100414T1015,120.15
20100414T1016,120.1299
20100414T1017,120.19
20100414T1018,120.195
20100414T1019,120.265
20100414T1020,120.289
20100414T1021,120.27
20100414T1022,120.2899
20100414T1023,120.265
20100414T1024,120.24
20100414T1025,120.22
20100414T1026,120.22
20100414T1027,120.2362
20100414T1028,120.27
20100414T1029,120.27
20100414T1030,120.31
20100414T1031,120.36
20100414T1032,120.38
20100414T1033,120.31
20100414T1034,120.23
20100414T1035,120.26
20100414T1036,120.31
20100414T1037,120.39
20100414T1038,120.36
20100414T1039,120.35
20100414T1040,120.37
20100414T1041,120.42
20100414T1042,120.36
20100414T1043,120.39
20100414T1044,120.38
20100414T1045,120.35
20100414T1046,120.36
20100414T1047,120.36
20100414T1048,120.39
20100414T1049,120.4
20100414T1050,120.42
20100414T1051,120.45
20100414T1052,120.4701
20100414T1053,120.41
20100414T1054,120.42
20100414T1055,120.4199
20100414T1056,120.42
20100414T1057,120.39
20100414T1058,120.427
20100414T1059,120.45
20100414T1100,120.46
20100414T1101,120.52
20100414T1102,120.49
20100414T1103,120.48
20100414T1104,120.47
20100414T1105,120.4601
20100414T1106,120.49
20100414T1107,120.47
20100414T1108,120.43
20100414T1109,120.45
20100414T1110,120.45
20100414T1111,120.44
