Date,MBI
20100812T1126,0.09369
20100812T1127,0.095825
20100812T1128,0.097923
20100812T1129,0.100406
20100812T1130,0.103292
20100812T1131,0.106389
20100812T1132,0.10962
20100812T1133,0.113002
20100812T1134,0.11612
20100812T1135,0.118833
20100812T1136,0.120874
20100812T1137,0.122364
20100812T1138,0.123425
20100812T1139,0.12398
20100812T1140,0.124167
20100812T1141,0.124052
20100812T1142,0.123517
20100812T1143,0.122372
20100812T1144,0.121098
20100812T1145,0.119569
20100812T1146,0.118116
20100812T1147,0.116784
20100812T1148,0.115422
20100812T1149,0.113773
20100812T1150,0.112094
20100812T1151,0.110257
20100812T1152,0.108416
20100812T1153,0.106688
20100812T1154,0.105077
20100812T1155,0.103635
20100812T1156,0.102335
20100812T1157,0.100944
20100812T1158,0.09944
20100812T1159,0.097931
20100812T1200,0.096291
20100812T1201,0.094105
20100812T1202,0.091248
20100812T1203,0.088054
20100812T1204,0.084432
20100812T1205,0.080503
20100812T1206,0.076489
20100812T1207,0.072491
20100812T1208,0.06872
20100812T1209,0.065185
20100812T1210,0.061913
20100812T1211,0.058951
20100812T1212,0.056066
20100812T1213,0.053176
20100812T1214,0.050512
20100812T1215,0.047984
20100812T1216,0.045693
20100812T1217,0.043799
20100812T1218,0.042283
20100812T1219,0.041276
20100812T1220,0.04051
20100812T1221,0.039961
20100812T1222,0.039531
20100812T1223,0.039121
20100812T1224,0.03861
20100812T1225,0.038092
20100812T1226,0.037569
20100812T1227,0.036964
20100812T1228,0.036224
20100812T1229,0.035499
20100812T1230,0.034768
20100812T1231,0.034044
20100812T1232,0.033415
20100812T1233,0.032965
20100812T1234,0.032631
20100812T1235,0.032324
20100812T1236,0.032138
20100812T1237,0.031923
20100812T1238,0.031749
20100812T1239,0.031712
20100812T1240,0.031678
20100812T1241,0.031663
20100812T1242,0.031607
20100812T1243,0.031637
20100812T1244,0.031673
20100812T1245,0.031701
20100812T1246,0.03178
20100812T1247,0.031834
20100812T1248,0.03187
20100812T1249,0.031773
20100812T1250,0.03172
20100812T1251,0.03166
20100812T1252,0.0316
20100812T1253,0.031642
20100812T1254,0.031646
20100812T1255,0.031832
20100812T1256,0.032092
20100812T1257,0.032541
20100812T1258,0.033044
20100812T1259,0.033581
20100812T1300,0.034194
20100812T1301,0.034972
20100812T1302,0.035914
20100812T1303,0.036949
20100812T1304,0.038029
20100812T1305,0.039038
20100812T1306,0.039978
20100812T1307,0.040809
20100812T1308,0.041446
20100812T1309,0.041923
20100812T1310,0.042071
20100812T1311,0.041894
20100812T1312,0.041429
20100812T1313,0.040816
20100812T1314,0.040175
20100812T1315,0.039409
20100812T1316,0.038577
20100812T1317,0.037689
20100812T1318,0.036745
20100812T1319,0.035705
20100812T1320,0.034593
20100812T1321,0.033521
20100812T1322,0.032361
20100812T1323,0.031053
20100812T1324,0.02961
20100812T1325,0.028055
20100812T1326,0.02624
20100812T1327,0.024148
20100812T1328,0.021838
20100812T1329,0.019395
20100812T1330,0.016839
20100812T1331,0.014328
20100812T1332,0.011702
20100812T1333,0.009006
20100812T1334,0.006251
20100812T1335,0.003512
20100812T1336,0.000813
20100812T1337,-0.001838
20100812T1338,-0.004358
20100812T1339,-0.00673
20100812T1340,-0.008963
20100812T1341,-0.011158
20100812T1342,-0.013367
20100812T1343,-0.015593
20100812T1344,-0.017878
20100812T1345,-0.020206
20100812T1346,-0.022548
20100812T1347,-0.02486
20100812T1348,-0.027162
20100812T1349,-0.02955
20100812T1350,-0.03203
20100812T1351,-0.034535
20100812T1352,-0.037013
20100812T1353,-0.039555
20100812T1354,-0.042075
20100812T1355,-0.044685
20100812T1356,-0.047307
20100812T1357,-0.049952
20100812T1358,-0.0525
20100812T1359,-0.054938
20100812T1400,-0.057265
20100812T1401,-0.059465
20100812T1402,-0.061571
20100812T1403,-0.063562
20100812T1404,-0.065488
20100812T1405,-0.0674
20100812T1406,-0.069164
20100812T1407,-0.07067
20100812T1408,-0.071934
20100812T1409,-0.073011
20100812T1410,-0.073896
20100812T1411,-0.074579
20100812T1412,-0.075064
20100812T1413,-0.075459
20100812T1414,-0.075792
20100812T1415,-0.076043
20100812T1416,-0.076106
20100812T1417,-0.075996
20100812T1418,-0.075743
20100812T1419,-0.075414
20100812T1420,-0.07504
20100812T1421,-0.074699
20100812T1422,-0.074384
20100812T1423,-0.074038
20100812T1424,-0.073719
20100812T1425,-0.073512
20100812T1426,-0.073311
20100812T1427,-0.073083
20100812T1428,-0.072928
20100812T1429,-0.072668
20100812T1430,-0.07231
20100812T1431,-0.071901
20100812T1432,-0.071489
20100812T1433,-0.071073
20100812T1434,-0.070678
20100812T1435,-0.070275
20100812T1436,-0.069869
20100812T1437,-0.069664
20100812T1438,-0.069722
20100812T1439,-0.070005
20100812T1440,-0.070392
20100812T1441,-0.070834
20100812T1442,-0.071235
20100812T1443,-0.071661
20100812T1444,-0.071987
20100812T1445,-0.072183
20100812T1446,-0.072293
20100812T1447,-0.072348
20100812T1448,-0.072382
20100812T1449,-0.072434
20100812T1450,-0.072495
20100812T1451,-0.072557
20100812T1452,-0.072617
20100812T1453,-0.072619
20100812T1454,-0.072376
20100812T1455,-0.071794
20100812T1456,-0.070976
20100812T1457,-0.070018
20100812T1458,-0.068914
20100812T1459,-0.06777
20100812T1500,-0.066624
20100812T1501,-0.065306
20100812T1502,-0.063817
20100812T1503,-0.062075
20100812T1504,-0.060055
20100812T1505,-0.057788
20100812T1506,-0.055508
20100812T1507,-0.053205
20100812T1508,-0.050898
20100812T1509,-0.048532
20100812T1510,-0.046128
20100812T1511,-0.043525
20100812T1512,-0.040806
20100812T1513,-0.038039
20100812T1514,-0.035337
20100812T1515,-0.03274
20100812T1516,-0.030212
20100812T1517,-0.027902
20100812T1518,-0.025884
20100812T1519,-0.024113
20100812T1520,-0.022614
20100812T1521,-0.021202
20100812T1522,-0.019845
20100812T1523,-0.01862
20100812T1524,-0.017563
20100812T1525,-0.016509
20100812T1526,-0.015487
20100812T1527,-0.014577
20100812T1528,-0.013822
20100812T1529,-0.013136
20100812T1530,-0.01248
20100812T1531,-0.011823
20100812T1532,-0.011092
20100812T1533,-0.01021
20100812T1534,-0.009211
20100812T1535,-0.008164
20100812T1536,-0.007224
20100812T1537,-0.006376
20100812T1538,-0.005544
20100812T1539,-0.004788
20100812T1540,-0.00412
20100812T1541,-0.003667
20100812T1542,-0.003488
20100812T1543,-0.003819
20100812T1544,-0.004307
20100812T1545,-0.004929
20100812T1546,-0.005654
20100812T1547,-0.006558
20100812T1548,-0.007525
20100812T1549,-0.008453
20100812T1550,-0.009326
20100812T1551,-0.010201
20100812T1552,-0.011105
20100812T1553,-0.011943
20100812T1554,-0.012734
20100812T1555,-0.013461
20100812T1556,-0.01411
20100812T1557,-0.014658
20100812T1558,-0.015121
20100812T1559,-0.015527
20100812T1600,-0.01593
20100813T0931,0
20100813T0932,0
20100813T0933,0
20100813T0934,0.067152
20100813T0935,0.082576
20100813T0936,0.054287
20100813T0937,0.055769
20100813T0938,0.045128
20100813T0939,0.011852
20100813T0940,-0.020339
20100813T0941,-0.037792
20100813T0942,-0.071374
20100813T0943,-0.089447
20100813T0944,-0.118352
20100813T0945,-0.154774
20100813T0946,-0.17751
20100813T0947,-0.191072
20100813T0948,-0.196231
20100813T0949,-0.196933
20100813T0950,-0.192034
20100813T0951,-0.190822
20100813T0952,-0.189725
20100813T0953,-0.187984
20100813T0954,-0.183837
20100813T0955,-0.177588
20100813T0956,-0.160242
20100813T0957,-0.134939
20100813T0958,-0.11146
20100813T0959,-0.084092
20100813T1000,-0.054263
20100813T1001,-0.029348
20100813T1002,-0.005503
20100813T1003,0.014809
20100813T1004,0.031722
20100813T1005,0.048227
20100813T1006,0.06453
20100813T1007,0.079778
20100813T1008,0.093943
20100813T1009,0.107071
20100813T1010,0.11936
20100813T1011,0.130457
20100813T1012,0.139712
20100813T1013,0.145337
20100813T1014,0.147688
20100813T1015,0.147686
20100813T1016,0.146658
20100813T1017,0.145263
20100813T1018,0.143679
20100813T1019,0.140841
20100813T1020,0.137156
20100813T1021,0.130952
20100813T1022,0.123327
20100813T1023,0.11563
20100813T1024,0.107781
20100813T1025,0.099265
20100813T1026,0.089255
20100813T1027,0.078717
20100813T1028,0.067821
20100813T1029,0.057083
20100813T1030,0.047031
20100813T1031,0.037723
20100813T1032,0.02806
20100813T1033,0.018298
20100813T1034,0.008887
20100813T1035,-0.000257
20100813T1036,-0.00754
20100813T1037,-0.013289
20100813T1038,-0.018028
20100813T1039,-0.021869
20100813T1040,-0.024659
20100813T1041,-0.027434
20100813T1042,-0.030592
20100813T1043,-0.033543
20100813T1044,-0.036157
20100813T1045,-0.038602
20100813T1046,-0.041361
20100813T1047,-0.043723
20100813T1048,-0.045912
20100813T1049,-0.049429
20100813T1050,-0.053921
20100813T1051,-0.05865
20100813T1052,-0.063458
20100813T1053,-0.068619
20100813T1054,-0.07349
20100813T1055,-0.079085
20100813T1056,-0.084934
20100813T1057,-0.090294
20100813T1058,-0.095411
20100813T1059,-0.099419
20100813T1100,-0.102182
20100813T1101,-0.104129
20100813T1102,-0.105535
20100813T1103,-0.106702
20100813T1104,-0.10712
20100813T1105,-0.106886
20100813T1106,-0.10546
20100813T1107,-0.10332
20100813T1108,-0.101016
20100813T1109,-0.098513
20100813T1110,-0.095641
20100813T1111,-0.093032
20100813T1112,-0.090591
20100813T1113,-0.088368
20100813T1114,-0.086576
20100813T1115,-0.084998
20100813T1116,-0.083415
20100813T1117,-0.081983
20100813T1118,-0.08061
20100813T1119,-0.078931
20100813T1120,-0.077438
20100813T1121,-0.076305
20100813T1122,-0.075833
20100813T1123,-0.075691
20100813T1124,-0.075668
20100813T1125,-0.075788
20100813T1126,-0.076019
20100813T1127,-0.076341
20100813T1128,-0.076786
20100813T1129,-0.077488
20100813T1130,-0.078225
20100813T1131,-0.078812
20100813T1132,-0.079297
20100813T1133,-0.079821
20100813T1134,-0.080725
20100813T1135,-0.081858
20100813T1136,-0.083147
20100813T1137,-0.084801
20100813T1138,-0.086626
20100813T1139,-0.088735
20100813T1140,-0.090906
20100813T1141,-0.092926
20100813T1142,-0.094518
20100813T1143,-0.095503
20100813T1144,-0.095998
20100813T1145,-0.095966
20100813T1146,-0.09568
20100813T1147,-0.095307
20100813T1148,-0.094942
20100813T1149,-0.094557
20100813T1150,-0.093914
20100813T1151,-0.093157
20100813T1152,-0.092389
20100813T1153,-0.091642
20100813T1154,-0.090911
20100813T1155,-0.090239
20100813T1156,-0.08907
20100813T1157,-0.087635
20100813T1158,-0.086055
20100813T1159,-0.084428
20100813T1200,-0.082678
20100813T1201,-0.080616
20100813T1202,-0.078465
20100813T1203,-0.076356
20100813T1204,-0.074279
20100813T1205,-0.072041
20100813T1206,-0.069466
20100813T1207,-0.066638
20100813T1208,-0.063622
20100813T1209,-0.060601
20100813T1210,-0.057392
20100813T1211,-0.053925
20100813T1212,-0.05025
20100813T1213,-0.046597
20100813T1214,-0.043111
20100813T1215,-0.039861
20100813T1216,-0.036842
20100813T1217,-0.033947
20100813T1218,-0.031299
20100813T1219,-0.028821
20100813T1220,-0.02638
20100813T1221,-0.024041
20100813T1222,-0.021823
20100813T1223,-0.019472
20100813T1224,-0.01699
20100813T1225,-0.014541
20100813T1226,-0.01222
20100813T1227,-0.009985
20100813T1228,-0.007804
20100813T1229,-0.005615
20100813T1230,-0.003453
20100813T1231,-0.001245
20100813T1232,0.000941
20100813T1233,0.002992
20100813T1234,0.004935
20100813T1235,0.006717
20100813T1236,0.008462
20100813T1237,0.010196
20100813T1238,0.011913
20100813T1239,0.013507
20100813T1240,0.014825
20100813T1241,0.015899
20100813T1242,0.016902
20100813T1243,0.01783
20100813T1244,0.018745
20100813T1245,0.019678
20100813T1246,0.020532
20100813T1247,0.021293
20100813T1248,0.022014
20100813T1249,0.022794
20100813T1250,0.023819
20100813T1251,0.025007
20100813T1252,0.026352
20100813T1253,0.02773
20100813T1254,0.029033
20100813T1255,0.030436
20100813T1256,0.031925
20100813T1257,0.03342
20100813T1258,0.03498
20100813T1259,0.036643
20100813T1300,0.038438
20100813T1301,0.040387
20100813T1302,0.042422
20100813T1303,0.044465
20100813T1304,0.046407
20100813T1305,0.048312
20100813T1306,0.050071
20100813T1307,0.051625
20100813T1308,0.052948
20100813T1309,0.05404
20100813T1310,0.05481
20100813T1311,0.05531
20100813T1312,0.055544
20100813T1313,0.055601
20100813T1314,0.055653
20100813T1315,0.055787
20100813T1316,0.055893
20100813T1317,0.056
20100813T1318,0.056101
20100813T1319,0.056263
20100813T1320,0.056435
20100813T1321,0.056442
20100813T1322,0.056211
20100813T1323,0.055719
20100813T1324,0.055107
20100813T1325,0.054422
20100813T1326,0.053732
20100813T1327,0.053053
20100813T1328,0.052497
20100813T1329,0.052068
20100813T1330,0.051756
20100813T1331,0.051559
20100813T1332,0.051413
20100813T1333,0.051309
20100813T1334,0.051243
20100813T1335,0.051262
20100813T1336,0.051192
20100813T1337,0.050993
20100813T1338,0.050947
20100813T1339,0.051103
20100813T1340,0.051469
20100813T1341,0.052047
20100813T1342,0.052781
20100813T1343,0.053539
20100813T1344,0.054321
20100813T1345,0.055101
20100813T1346,0.056
20100813T1347,0.056871
20100813T1348,0.057694
20100813T1349,0.058394
20100813T1350,0.058988
20100813T1351,0.059532
20100813T1352,0.060089
20100813T1353,0.060615
20100813T1354,0.06109
20100813T1355,0.061526
20100813T1356,0.061758
20100813T1357,0.061834
20100813T1358,0.06181
20100813T1359,0.061644
20100813T1400,0.061309
20100813T1401,0.060849
20100813T1402,0.060169
20100813T1403,0.05928
20100813T1404,0.058323
20100813T1405,0.05735
20100813T1406,0.056356
20100813T1407,0.05538
20100813T1408,0.054385
20100813T1409,0.053383
20100813T1410,0.05239
20100813T1411,0.051405
20100813T1412,0.050436
20100813T1413,0.049426
20100813T1414,0.048378
20100813T1415,0.047303
20100813T1416,0.046276
20100813T1417,0.045224
20100813T1418,0.044168
20100813T1419,0.043103
20100813T1420,0.042028
20100813T1421,0.0408
20100813T1422,0.039382
20100813T1423,0.037925
20100813T1424,0.036407
20100813T1425,0.034914
20100813T1426,0.033445
20100813T1427,0.032021
20100813T1428,0.030581
20100813T1429,0.029141
20100813T1430,0.027838
20100813T1431,0.026679
20100813T1432,0.025671
20100813T1433,0.024789
20100813T1434,0.023972
20100813T1435,0.023163
20100813T1436,0.022273
20100813T1437,0.021367
20100813T1438,0.020445
20100813T1439,0.01941
20100813T1440,0.018286
20100813T1441,0.017178
20100813T1442,0.016109
20100813T1443,0.015098
20100813T1444,0.014161
20100813T1445,0.013327
20100813T1446,0.012532
20100813T1447,0.011747
20100813T1448,0.01092
20100813T1449,0.009998
20100813T1450,0.008935
20100813T1451,0.007729
20100813T1452,0.006484
20100813T1453,0.005312
20100813T1454,0.004119
20100813T1455,0.002929
20100813T1456,0.001665
20100813T1457,0.00035
20100813T1458,-0.000986
20100813T1459,-0.002255
20100813T1500,-0.003475
20100813T1501,-0.004654
20100813T1502,-0.005798
20100813T1503,-0.00686
20100813T1504,-0.007871
20100813T1505,-0.008817
20100813T1506,-0.009788
20100813T1507,-0.010764
20100813T1508,-0.011708
20100813T1509,-0.012474
20100813T1510,-0.013081
20100813T1511,-0.013533
20100813T1512,-0.013945
20100813T1513,-0.014295
20100813T1514,-0.01466
20100813T1515,-0.015028
20100813T1516,-0.015405
20100813T1517,-0.015766
20100813T1518,-0.016085
20100813T1519,-0.016378
20100813T1520,-0.016602
20100813T1521,-0.016687
20100813T1522,-0.016661
20100813T1523,-0.016556
20100813T1524,-0.016375
20100813T1525,-0.016156
20100813T1526,-0.016027
20100813T1527,-0.015919
20100813T1528,-0.015808
20100813T1529,-0.015712
20100813T1530,-0.015721
20100813T1531,-0.015922
20100813T1532,-0.016184
20100813T1533,-0.016414
20100813T1534,-0.016602
20100813T1535,-0.01663
20100813T1536,-0.016615
20100813T1537,-0.016596
20100813T1538,-0.016534
20100813T1539,-0.016511
20100813T1540,-0.016369
20100813T1541,-0.016276
20100813T1542,-0.01619
20100813T1543,-0.016061
20100813T1544,-0.016018
20100813T1545,-0.016116
20100813T1546,-0.016458
20100813T1547,-0.017103
20100813T1548,-0.018063
20100813T1549,-0.019217
20100813T1550,-0.020494
20100813T1551,-0.021972
20100813T1552,-0.023479
20100813T1553,-0.025034
20100813T1554,-0.02661
20100813T1555,-0.028182
20100813T1556,-0.029773
20100813T1557,-0.031393
20100813T1558,-0.032985
20100813T1559,-0.034469
20100813T1600,-0.035869
20100816T0931,0
20100816T0932,0
20100816T0933,0
20100816T0934,0.057903
20100816T0935,0.071432
20100816T0936,0.090474
20100816T0937,0.085876
20100816T0938,0.080345
20100816T0939,0.077129
20100816T0940,0.066338
20100816T0941,0.075832
20100816T0942,0.110155
20100816T0943,0.135933
20100816T0944,0.159071
20100816T0945,0.176998
20100816T0946,0.189513
20100816T0947,0.200851
20100816T0948,0.21588
20100816T0949,0.229575
20100816T0950,0.243261
20100816T0951,0.251526
20100816T0952,0.251889
20100816T0953,0.245207
20100816T0954,0.233201
20100816T0955,0.221461
20100816T0956,0.208821
20100816T0957,0.195769
20100816T0958,0.184354
20100816T0959,0.173368
20100816T1000,0.163806
20100816T1001,0.153453
20100816T1002,0.142644
20100816T1003,0.130283
20100816T1004,0.1215
20100816T1005,0.115955
20100816T1006,0.115748
20100816T1007,0.11983
20100816T1008,0.125231
20100816T1009,0.132705
20100816T1010,0.140539
20100816T1011,0.149392
20100816T1012,0.159769
20100816T1013,0.170386
20100816T1014,0.179938
20100816T1015,0.188153
20100816T1016,0.196245
20100816T1017,0.202977
20100816T1018,0.208218
20100816T1019,0.213116
20100816T1020,0.218537
20100816T1021,0.223889
20100816T1022,0.229388
20100816T1023,0.234839
20100816T1024,0.239015
20100816T1025,0.242624
20100816T1026,0.245314
20100816T1027,0.247453
20100816T1028,0.248125
20100816T1029,0.247872
20100816T1030,0.246503
20100816T1031,0.244924
20100816T1032,0.24365
20100816T1033,0.242054
20100816T1034,0.240049
20100816T1035,0.238011
20100816T1036,0.236047
20100816T1037,0.234574
20100816T1038,0.233729
20100816T1039,0.233157
20100816T1040,0.232649
20100816T1041,0.232337
20100816T1042,0.232072
20100816T1043,0.231561
20100816T1044,0.230544
20100816T1045,0.229155
20100816T1046,0.22692
20100816T1047,0.224076
20100816T1048,0.220735
20100816T1049,0.217074
20100816T1050,0.212721
20100816T1051,0.208094
20100816T1052,0.203142
20100816T1053,0.197243
20100816T1054,0.190371
20100816T1055,0.183226
20100816T1056,0.17568
20100816T1057,0.16801
20100816T1058,0.16056
20100816T1059,0.153587
20100816T1100,0.146639
20100816T1101,0.139833
20100816T1102,0.132805
20100816T1103,0.125469
20100816T1104,0.117615
20100816T1105,0.109184
20100816T1106,0.100689
20100816T1107,0.092386
20100816T1108,0.08401
20100816T1109,0.075618
20100816T1110,0.066526
20100816T1111,0.057115
20100816T1112,0.047944
20100816T1113,0.039504
20100816T1114,0.031386
20100816T1115,0.023867
20100816T1116,0.016665
20100816T1117,0.009667
20100816T1118,0.002755
20100816T1119,-0.004195
20100816T1120,-0.010861
20100816T1121,-0.017363
20100816T1122,-0.023765
20100816T1123,-0.029979
20100816T1124,-0.035815
20100816T1125,-0.04133
20100816T1126,-0.046435
20100816T1127,-0.051078
20100816T1128,-0.055281
20100816T1129,-0.059122
20100816T1130,-0.062665
20100816T1131,-0.065905
20100816T1132,-0.068896
20100816T1133,-0.071328
20100816T1134,-0.073159
20100816T1135,-0.074457
20100816T1136,-0.074903
20100816T1137,-0.074762
20100816T1138,-0.073904
20100816T1139,-0.07233
20100816T1140,-0.070314
20100816T1141,-0.06818
20100816T1142,-0.065857
20100816T1143,-0.063534
20100816T1144,-0.06152
20100816T1145,-0.05968
20100816T1146,-0.058091
20100816T1147,-0.056442
20100816T1148,-0.05491
20100816T1149,-0.053569
20100816T1150,-0.052293
20100816T1151,-0.050952
20100816T1152,-0.049493
20100816T1153,-0.048056
20100816T1154,-0.046675
20100816T1155,-0.045157
20100816T1156,-0.043501
20100816T1157,-0.041681
20100816T1158,-0.03968
20100816T1159,-0.037747
20100816T1200,-0.035983
20100816T1201,-0.034419
20100816T1202,-0.032992
20100816T1203,-0.031613
20100816T1204,-0.030197
20100816T1205,-0.028673
20100816T1206,-0.027006
20100816T1207,-0.025242
20100816T1208,-0.023395
20100816T1209,-0.021532
20100816T1210,-0.019564
20100816T1211,-0.01763
20100816T1212,-0.015686
20100816T1213,-0.01379
20100816T1214,-0.011891
20100816T1215,-0.010146
20100816T1216,-0.008641
20100816T1217,-0.007464
20100816T1218,-0.006649
20100816T1219,-0.006194
20100816T1220,-0.005661
20100816T1221,-0.00503
20100816T1222,-0.004207
20100816T1223,-0.003305
20100816T1224,-0.002387
20100816T1225,-0.001502
20100816T1226,-0.000723
20100816T1227,-0.000044
20100816T1228,0.000603
20100816T1229,0.001405
20100816T1230,0.002765
20100816T1231,0.004627
20100816T1232,0.006641
20100816T1233,0.008758
20100816T1234,0.010956
20100816T1235,0.01333
20100816T1236,0.015935
20100816T1237,0.018674
20100816T1238,0.021485
20100816T1239,0.024371
20100816T1240,0.027256
20100816T1241,0.0301
20100816T1242,0.032838
20100816T1243,0.035307
20100816T1244,0.037653
20100816T1245,0.039795
20100816T1246,0.041696
20100816T1247,0.043395
20100816T1248,0.04494
20100816T1249,0.046378
20100816T1250,0.047644
20100816T1251,0.048761
20100816T1252,0.049706
20100816T1253,0.050376
20100816T1254,0.050854
20100816T1255,0.051122
20100816T1256,0.051258
20100816T1257,0.051281
20100816T1258,0.051217
20100816T1259,0.051024
20100816T1300,0.050763
20100816T1301,0.050582
20100816T1302,0.05045
20100816T1303,0.05029
20100816T1304,0.050008
20100816T1305,0.049531
20100816T1306,0.048854
20100816T1307,0.048021
20100816T1308,0.047019
20100816T1309,0.045905
20100816T1310,0.044813
20100816T1311,0.043773
20100816T1312,0.042786
20100816T1313,0.041908
20100816T1314,0.041158
20100816T1315,0.040442
20100816T1316,0.039814
20100816T1317,0.03927
20100816T1318,0.038732
20100816T1319,0.038268
20100816T1320,0.037806
20100816T1321,0.037196
20100816T1322,0.036396
20100816T1323,0.035589
20100816T1324,0.03469
20100816T1325,0.033855
20100816T1326,0.033062
20100816T1327,0.03239
20100816T1328,0.031809
20100816T1329,0.03119
20100816T1330,0.030517
20100816T1331,0.029881
20100816T1332,0.029304
20100816T1333,0.028763
20100816T1334,0.028328
20100816T1335,0.027886
20100816T1336,0.027364
20100816T1337,0.026798
20100816T1338,0.026227
20100816T1339,0.025668
20100816T1340,0.025111
20100816T1341,0.024652
20100816T1342,0.024177
20100816T1343,0.023719
20100816T1344,0.023342
20100816T1345,0.022964
20100816T1346,0.022499
20100816T1347,0.021979
20100816T1348,0.021496
20100816T1349,0.021033
20100816T1350,0.020534
20100816T1351,0.019899
20100816T1352,0.019224
20100816T1353,0.018293
20100816T1354,0.017154
20100816T1355,0.015786
20100816T1356,0.014187
20100816T1357,0.012496
20100816T1358,0.01077
20100816T1359,0.008993
20100816T1400,0.007208
20100816T1401,0.005611
20100816T1402,0.004172
20100816T1403,0.002834
20100816T1404,0.001615
20100816T1405,0.000531
20100816T1406,-0.00048
20100816T1407,-0.001556
20100816T1408,-0.002812
20100816T1409,-0.004162
20100816T1410,-0.005609
20100816T1411,-0.007436
20100816T1412,-0.009451
20100816T1413,-0.011628
20100816T1414,-0.013803
20100816T1415,-0.015956
20100816T1416,-0.018057
20100816T1417,-0.020118
20100816T1418,-0.022116
20100816T1419,-0.024043
20100816T1420,-0.025752
20100816T1421,-0.027266
20100816T1422,-0.028636
20100816T1423,-0.029844
20100816T1424,-0.030922
20100816T1425,-0.031868
20100816T1426,-0.032706
20100816T1427,-0.033312
20100816T1428,-0.03372
20100816T1429,-0.034038
20100816T1430,-0.034314
20100816T1431,-0.03457
20100816T1432,-0.034794
20100816T1433,-0.035012
20100816T1434,-0.035315
20100816T1435,-0.035762
20100816T1436,-0.03624
20100816T1437,-0.036773
20100816T1438,-0.03732
20100816T1439,-0.037822
20100816T1440,-0.038291
20100816T1441,-0.038747
20100816T1442,-0.039295
20100816T1443,-0.039941
20100816T1444,-0.040707
20100816T1445,-0.041415
20100816T1446,-0.042032
20100816T1447,-0.042514
20100816T1448,-0.042847
20100816T1449,-0.043113
20100816T1450,-0.043345
20100816T1451,-0.043804
20100816T1452,-0.044561
20100816T1453,-0.045639
20100816T1454,-0.047081
20100816T1455,-0.048703
20100816T1456,-0.05038
20100816T1457,-0.05208
20100816T1458,-0.053803
20100816T1459,-0.055596
20100816T1500,-0.057412
20100816T1501,-0.059185
20100816T1502,-0.060836
20100816T1503,-0.062311
20100816T1504,-0.063692
20100816T1505,-0.065017
20100816T1506,-0.066283
20100816T1507,-0.067597
20100816T1508,-0.068811
20100816T1509,-0.069951
20100816T1510,-0.071025
20100816T1511,-0.072137
20100816T1512,-0.073328
20100816T1513,-0.074701
20100816T1514,-0.07618
20100816T1515,-0.077726
20100816T1516,-0.079323
20100816T1517,-0.080867
20100816T1518,-0.082306
20100816T1519,-0.083599
20100816T1520,-0.084704
20100816T1521,-0.085678
20100816T1522,-0.086594
20100816T1523,-0.087388
20100816T1524,-0.088158
20100816T1525,-0.088817
20100816T1526,-0.089405
20100816T1527,-0.089918
20100816T1528,-0.090344
20100816T1529,-0.090514
20100816T1530,-0.090452
20100816T1531,-0.09021
20100816T1532,-0.089878
20100816T1533,-0.089486
20100816T1534,-0.089081
20100816T1535,-0.08864
20100816T1536,-0.088196
20100816T1537,-0.087751
20100816T1538,-0.087195
20100816T1539,-0.086484
20100816T1540,-0.085652
20100816T1541,-0.084708
20100816T1542,-0.083688
20100816T1543,-0.082567
20100816T1544,-0.081192
20100816T1545,-0.079608
20100816T1546,-0.077867
20100816T1547,-0.075998
20100816T1548,-0.074031
20100816T1549,-0.072073
20100816T1550,-0.070155
20100816T1551,-0.068307
20100816T1552,-0.066543
20100816T1553,-0.064822
20100816T1554,-0.063157
20100816T1555,-0.061531
20100816T1556,-0.059887
20100816T1557,-0.058257
20100816T1558,-0.056659
20100816T1559,-0.055079
20100816T1600,-0.053517
20100817T0931,0
20100817T0932,0
20100817T0933,0
20100817T0934,0.007218
20100817T0935,-0.084601
20100817T0936,-0.141218
20100817T0937,-0.1513
20100817T0938,-0.166998
20100817T0939,-0.158295
20100817T0940,-0.121294
20100817T0941,-0.102359
20100817T0942,-0.106077
20100817T0943,-0.123556
20100817T0944,-0.136737
20100817T0945,-0.143041
20100817T0946,-0.145644
20100817T0947,-0.147257
20100817T0948,-0.149727
20100817T0949,-0.142916
20100817T0950,-0.131062
20100817T0951,-0.110163
20100817T0952,-0.090719
20100817T0953,-0.070734
20100817T0954,-0.047843
20100817T0955,-0.026456
20100817T0956,-0.005766
20100817T0957,0.013833
20100817T0958,0.026225
20100817T0959,0.035988
20100817T1000,0.045289
20100817T1001,0.05543
20100817T1002,0.067804
20100817T1003,0.079595
20100817T1004,0.089883
20100817T1005,0.100194
20100817T1006,0.110773
20100817T1007,0.120091
20100817T1008,0.127829
20100817T1009,0.134506
20100817T1010,0.139978
20100817T1011,0.144512
20100817T1012,0.147368
20100817T1013,0.147181
20100817T1014,0.145039
20100817T1015,0.142073
20100817T1016,0.138546
20100817T1017,0.134412
20100817T1018,0.128907
20100817T1019,0.1221
20100817T1020,0.114576
20100817T1021,0.10578
20100817T1022,0.097514
20100817T1023,0.090914
20100817T1024,0.085143
20100817T1025,0.08003
20100817T1026,0.075489
20100817T1027,0.070802
20100817T1028,0.066131
20100817T1029,0.061814
20100817T1030,0.057362
20100817T1031,0.053024
20100817T1032,0.048744
20100817T1033,0.045215
20100817T1034,0.042249
20100817T1035,0.040191
20100817T1036,0.038873
20100817T1037,0.037637
